date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:54:53	42090/42090	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dcfe0dad96387707784475b4812a8b89%22	https://www.buildinamsterdam.com/_next/static/chunks/pages/%5BpageSlug%5D-f72551acb47de818.js	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/static/chunks/pages/[pageSlug]-f72551acb47de818.js	(from https://www.buildinamsterdam.com/about)
04:54:55	1689067/1689067	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x3457%2F1965569ad3%2Fpic1.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/pic1d2f7.jpg	(from https://www.buildinamsterdam.com/about)
04:54:55	617138/617138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x3457%2F11d621f7c8%2Fpic2.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/pic2b4e0.jpg	(from https://www.buildinamsterdam.com/about)
04:54:57	1064880/1064880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:09%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F4413x6619%2F12faf82125%2Fsimon.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/simon3761.jpg	(from https://www.buildinamsterdam.com/about)
04:54:57	271387/271387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1768x2880%2F60ba344219%2Fmammut-services-image.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-services-imageb151.jpg	(from https://www.buildinamsterdam.com/about)
04:54:57	564159/564159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1768x2880%2F4510c8aa3e%2Fmoooi.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooieb15.jpg	(from https://www.buildinamsterdam.com/about)
04:54:58	479052/479052	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:58:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1768x2880%2F8009b3c91a%2Fsuitsupply.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/suitsupplye3f9.jpg	(from https://www.buildinamsterdam.com/about)
04:54:58	36737/36737	---MCZ	200	added ('OK')	text/html	etag:W/%224qnqk0sc35sch%22	https://www.buildinamsterdam.com/join-us	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/join-us.html	(from https://www.buildinamsterdam.com/about)
04:54:58	57383/57383	---MCZ	200	added ('OK')	text/html	etag:W/%22fba5fbbcdce29caf373ae60597351b21%22	https://www.buildinamsterdam.com/contact	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/contact.html	(from https://www.buildinamsterdam.com/about)
04:54:59	38700/38700	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255f752721d48d4340257647026244e46%22	https://www.buildinamsterdam.com/_next/static/chunks/pages/case/%5BcaseSlug%5D-8c4c1c105f611562.js	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/static/chunks/pages/case/[caseSlug]-8c4c1c105f611562.js	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:54:59	242760/242760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Nov%202022%2017:09:52%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1492x1700%2F27c9e8e19d%2Fland-of-ride.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-rideb20e.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:54:59	481000/481000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Nov%202022%2017:09:41%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1701%2Feea51abbab%2Fland-of-ride.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride2e0c.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:00	493639/493639	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:23:43%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1701%2F58ab6c317c%2Fland-of-ride.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride27e9.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:01	132011/132011	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Nov%202022%2017:10:25%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1500x1700%2Fde497c03ce%2Fland-of-ride-7.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride-7ee75.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:01	464765/464765	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:23:52%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1701%2Fd77c00497d%2Fland-of-ride-6.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride-62d7f.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:03	340563/340563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:23:53%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1701%2Fce0bca5a39%2Fland-of-ride-2.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride-2b3a7.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:03	169500/169500	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Dec%202022%2018:13:44%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1701%2F2b17494f34%2Fland-of-ride-4.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/land-of-ride-43e94.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:04	291686/291686	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Dec%202022%2018:13:01%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1700%2F591d31c7d4%2F123.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/12384f4.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:04	164205/164205	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2023:05:43%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1500x850%2F637f9e8d60%2Fimage-684.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/image-6845d40.jpg	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:04	81133/81133	---MCZ	200	added ('OK')	text/html	etag:W/%22f9a8a1c7c567f5ea98a1b018a358fd1d%22	https://www.buildinamsterdam.com/case/studio-job	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/case/studio-job.html	(from https://www.buildinamsterdam.com/case/land-of-ride)
04:55:06	5791912/5791912	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2021:24:06%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1700%2F1fb2ea29b5%2Fmammut-site-overview-screenshots-desktop.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-site-overview-screenshots-desktopda0d.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:06	1345104/1345104	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:57:34%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x1400%2F92b9f541de%2Fmammut-site-overview-screenshots-mobile.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-site-overview-screenshots-mobile7825.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:07	810828/810828	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:57:38%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1506x1700%2Fea524ecb19%2Ftemporary-design-system-desktop.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/temporary-design-system-desktop5b4b.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:09	392821/392821	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:57:44%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x1400%2Fda33e7e1ef%2Fdesign-system-overview-mobile.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/design-system-overview-mobile1bcc.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:09	111/111	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:57:48%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F69x69%2F46dc5965bb%2Fghost-boooooo.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/ghost-boooooo518d.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:09	408333/408333	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:58:05%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F550x1132%2F56662a9789%2Fmammut-plp-mobile-01.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-plp-mobile-01a8cc.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:10	385033/385033	---M--	200	added ('OK')	image/gif	date:Mon,%2012%20Sep%202022%2008:18:49%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F343x480%2F1527f653dd%2Fweather-effect.gif&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/weather-effect664f.gif	(from https://www.buildinamsterdam.com/case/mammut)
04:55:10	267546/267546	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:58:18%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F550x1132%2F1a1c585199%2Fmammut-plp-mobile.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-plp-mobile22fb.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:11	302519/302519	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Dec%202022%2023:06:34%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F550x1132%2F9a46984978%2Fmammut-plp-mobile-03.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-plp-mobile-0329b5.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:13	1465479/1465479	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:58:27%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1700%2F456c84a2c0%2Fmammut-temporary-laliste-timelapse-frame.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-temporary-laliste-timelapse-frameea23.png	(from https://www.buildinamsterdam.com/case/mammut)
04:55:14	307182/307182	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:30%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F2006x1135%2F5c599d3bcb%2Fmammut-hiking-campaing-desktop.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-hiking-campaing-desktopbce8.jpg	(from https://www.buildinamsterdam.com/case/mammut)
04:55:14	31650/31650	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:33%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F375x712%2Fc5485ff7a7%2Fmammut-hiking-campaing-mobile.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/mammut-hiking-campaing-mobile68df.jpg	(from https://www.buildinamsterdam.com/case/mammut)
04:55:15	312493/312493	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:36%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1512x2016%2Fb4b911fd2f%2Fwebsite-in-museum.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/website-in-museumf472.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:16	373510/373510	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:42%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F2650x1492%2F462abe9daf%2Ffoam-talent-overview.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/foam-talent-overview0d56.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:16	37565/37565	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:46%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x1400%2F4605cc31dd%2Ffoam-talent-ui-mobile.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/foam-talent-ui-mobilee124.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:16	162124/162124	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:51%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1080x2301%2F09265464b6%2Ftalent-foam-4.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/talent-foam-48b31.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:17	173243/173243	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:58:56%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1080x2301%2F1317f788cf%2Ftalent-foam-3.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/talent-foam-30fc0.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:17	84948/84948	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:59:01%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1920x3840%2F1186142e08%2Ftalent-foam-5-bg.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/talent-foam-5-bg1909.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:18	162169/162169	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:59:07%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1080x2298%2Fead0ec8d6b%2Ftalent-foam-5.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/talent-foam-5c6a5.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:18	153559/153559	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Dec%202022%2013:59:11%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1738%2F5d52b1b4de%2Ffoam-talent-ui.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/foam-talent-ui6028.jpg	(from https://www.buildinamsterdam.com/case/foam-talent-2021)
04:55:21	6119434/6119434	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2021:26:19%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1700%2F6f42723a5b%2Feiger-extreme-experience.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/eiger-extreme-experiencebaec.png	(from https://www.buildinamsterdam.com/case/expedition-baikal)
04:55:22	1715170/1715170	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:59:20%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x1400%2F6c54942c65%2Feiger-extreme-screenshots-overview.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/eiger-extreme-screenshots-overview1a21.png	(from https://www.buildinamsterdam.com/case/expedition-baikal)
04:55:22	245996/245996	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Dec%202022%2013:59:26%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F384x729%2Fbb79aea829%2Fwatch-expedition-baikal-mammut.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/watch-expedition-baikal-mammut0215.png	(from https://www.buildinamsterdam.com/case/expedition-baikal)
04:55:23	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2012%20Dec%202022%2023:25:21%20GMT	https://a.storyblok.com/f/158533/3000x1690/1fc482c386/moooi-platform-overview.jpg	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/a.storyblok.com/f/158533/3000x1690/1fc482c386/moooi-platform-overview.6a.delayed	(from https://www.buildinamsterdam.com/case/moooi)
04:55:24	4313/4313	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2012%20Dec%202022%2023:25:23%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1690%2F1fc482c386%2Fmoooi-platform-overview.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/image5f2f	(from https://www.buildinamsterdam.com/case/moooi)
04:55:25	349378/349378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:26:57%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3000x1690%2F1aea470970%2Fmoooi-platform-overview.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-platform-overview86f8.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:25	84145/84145	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:02%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x1400%2F79bff94209%2Fmoooi-platform-mobile.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-platform-mobilec782.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:26	279184/279184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:04%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F2048x1448%2Fb673fd9777%2Fmoooi-winter.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-winterebc7.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:27	217710/217710	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:09%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1080x1350%2Fed71772248%2Fmoooi-heracleum.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-heracleume809.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:27	249625/249625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:15%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1157x1600%2F8136f26f91%2Fmoooi-marcel-wanders-sketchbook.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-marcel-wanders-sketchbookd56b.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:29	226919/226919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:20%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1920x1080%2Fa8f67cfcf9%2Fmoooi-overview.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-overview9144.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:30	579451/579451	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:28:14%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F3500x2333%2F06147b8201%2Fweb-header-brand-campaign-323.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/web-header-brand-campaign-323f80c.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:31	624704/624704	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2021:27:26%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F952x1044%2Fbbb2bc6944%2Fmoooi-search-desktop.png&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-search-desktop0ed2.png	(from https://www.buildinamsterdam.com/case/moooi)
04:55:31	482853/482853	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:38%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F2002x1365%2Fd33025f787%2Fmoooi-milan-2019.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-milan-2019e9c4.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:32	40517/40517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:46%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F750x850%2F4ed0c0696e%2Fmoooi-store.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-store21d2.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:32	39976/39976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2021:27:47%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F500x917%2F3e6547d0f5%2Fmoooi-moodboard.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/moooi-moodboarde203.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:32	270197/270197	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Nov%202022%2009:55:40%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F4500x2700%2F612229bdfe%2F01_fp_header_desktop.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/01_fp_header_desktop9484.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:33	139715/139715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Nov%202022%2009:55:41%20GMT	https://www.buildinamsterdam.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F158533%2F1125x2100%2Fbaaa5d9804%2F01_fp_header_mobile.jpg&w=3840&q=80	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/_next/01_fp_header_mobilee7e0.jpg	(from https://www.buildinamsterdam.com/case/moooi)
04:55:34	95390/95390	---MCZ	200	added ('OK')	text/html	etag:W/%22c0109f0d82fd59d76798aae44e15f6b1%22	https://www.buildinamsterdam.com/case/flying-papers	D:/Web/iitk-motorsports/Built%20in%20Amsterdam/www.buildinamsterdam.com/case/flying-papers.html	(from https://www.buildinamsterdam.com/case/moooi)
